customer_id,recipe_name,interaction_type,rating,interaction_date,comment,interaction_text
CUS00343,Chè đậu xanh,save,2.6,2025-01-05,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00343 đã save món Chè đậu xanh với rating 2.6/5 vào 2025-01-05. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00343,Bánh mì que,like,2.4,2025-05-02,Cần cải thiện hương vị.,Khách hàng CUS00343 đã like món Bánh mì que với rating 2.4/5 vào 2025-05-02. Nhận xét: Cần cải thiện hương vị.
CUS00343,Chả cá Lã Vọng,like,2.6,2025-05-31,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00343 đã like món Chả cá Lã Vọng với rating 2.6/5 vào 2025-05-31. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00343,Sữa chua dâu tây,save,2.6,2025-06-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00343 đã save món Sữa chua dâu tây với rating 2.6/5 vào 2025-06-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00344,Chả cá Lã Vọng,cook,2.6,2025-03-05,Cần cải thiện hương vị.,Khách hàng CUS00344 đã cook món Chả cá Lã Vọng với rating 2.6/5 vào 2025-03-05. Nhận xét: Cần cải thiện hương vị.
CUS00344,Bánh mì que,cook,2.2,2025-05-09,Cần cải thiện hương vị.,Khách hàng CUS00344 đã cook món Bánh mì que với rating 2.2/5 vào 2025-05-09. Nhận xét: Cần cải thiện hương vị.
CUS00344,Bánh chuối nướng,rate,3.3,2025-05-09,Có thể thử làm.,Khách hàng CUS00344 đã rate món Bánh chuối nướng với rating 3.3/5 vào 2025-05-09. Nhận xét: Có thể thử làm.
CUS00344,Bánh flan caramel,rate,3.6,2025-05-15,Có thể thử làm.,Khách hàng CUS00344 đã rate món Bánh flan caramel với rating 3.6/5 vào 2025-05-15. Nhận xét: Có thể thử làm.
CUS00344,Salad rau củ,like,3.4,2025-05-17,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00344 đã like món Salad rau củ với rating 3.4/5 vào 2025-05-17. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00345,Chè bưởi,save,3.2,2025-01-08,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00345 đã save món Chè bưởi với rating 3.2/5 vào 2025-01-08. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00345,Kem chuối,rate,3.2,2025-01-25,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00345 đã rate món Kem chuối với rating 3.2/5 vào 2025-01-25. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00345,Chả cá Lã Vọng,save,4.6,2025-02-06,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00345 đã save món Chả cá Lã Vọng với rating 4.6/5 vào 2025-02-06. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00345,Salad rau củ,view,2.6,2025-03-21,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00345 đã view món Salad rau củ với rating 2.6/5 vào 2025-03-21. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00345,Bánh da lợn,view,3.4,2025-04-18,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00345 đã view món Bánh da lợn với rating 3.4/5 vào 2025-04-18. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00345,Nem chua rán,rate,2.8,2025-05-08,Cần cải thiện hương vị.,Khách hàng CUS00345 đã rate món Nem chua rán với rating 2.8/5 vào 2025-05-08. Nhận xét: Cần cải thiện hương vị.
CUS00346,Cơm tấm sườn nướng,like,1.5,2025-01-28,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00346 đã like món Cơm tấm sườn nướng với rating 1.5/5 vào 2025-01-28. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00346,Kem chuối,view,1.7,2025-03-09,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00346 đã view món Kem chuối với rating 1.7/5 vào 2025-03-09. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00346,Salad rau củ,view,3.6,2025-03-22,Có thể thử làm.,Khách hàng CUS00346 đã view món Salad rau củ với rating 3.6/5 vào 2025-03-22. Nhận xét: Có thể thử làm.
CUS00346,Bánh chuối nướng,cook,1.2,2025-05-13,Cần cải thiện hương vị.,Khách hàng CUS00346 đã cook món Bánh chuối nướng với rating 1.2/5 vào 2025-05-13. Nhận xét: Cần cải thiện hương vị.
CUS00346,Chả cá Lã Vọng,save,2.0,2025-06-03,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00346 đã save món Chả cá Lã Vọng với rating 2.0/5 vào 2025-06-03. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00347,Bánh chuối nướng,like,5.0,2025-01-21,Rất ngon và dễ làm.,Khách hàng CUS00347 đã like món Bánh chuối nướng với rating 5.0/5 vào 2025-01-21. Nhận xét: Rất ngon và dễ làm.
CUS00347,Kem chuối,save,3.0,2025-01-23,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00347 đã save món Kem chuối với rating 3.0/5 vào 2025-01-23. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00347,Sữa chua dâu tây,save,2.4,2025-02-08,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00347 đã save món Sữa chua dâu tây với rating 2.4/5 vào 2025-02-08. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00347,Salad rau củ,cook,3.5,2025-04-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00347 đã cook món Salad rau củ với rating 3.5/5 vào 2025-04-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00347,Bánh mì que,view,3.7,2025-04-26,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00347 đã view món Bánh mì que với rating 3.7/5 vào 2025-04-26. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00348,Bánh mì que,cook,2.6,2025-01-10,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00348 đã cook món Bánh mì que với rating 2.6/5 vào 2025-01-10. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00348,Chả cá Lã Vọng,like,2.8,2025-01-10,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00348 đã like món Chả cá Lã Vọng với rating 2.8/5 vào 2025-01-10. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00348,Kem chuối,save,1.1,2025-02-04,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00348 đã save món Kem chuối với rating 1.1/5 vào 2025-02-04. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00348,Nem chua rán,like,2.2,2025-04-15,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00348 đã like món Nem chua rán với rating 2.2/5 vào 2025-04-15. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00349,Sữa chua dâu tây,save,2.8,2025-01-04,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00349 đã save món Sữa chua dâu tây với rating 2.8/5 vào 2025-01-04. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00349,Bánh khọt,like,3.2,2025-01-10,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00349 đã like món Bánh khọt với rating 3.2/5 vào 2025-01-10. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00349,Chả cá Lã Vọng,save,3.3,2025-03-05,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00349 đã save món Chả cá Lã Vọng với rating 3.3/5 vào 2025-03-05. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00349,Salad rau củ,rate,4.6,2025-03-28,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00349 đã rate món Salad rau củ với rating 4.6/5 vào 2025-03-28. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00350,Kem chuối,view,4.0,2025-01-15,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00350 đã view món Kem chuối với rating 4.0/5 vào 2025-01-15. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00350,Bánh mì que,view,1.8,2025-01-28,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00350 đã view món Bánh mì que với rating 1.8/5 vào 2025-01-28. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00350,Bánh khọt,cook,4.1,2025-02-16,Rất ngon và dễ làm.,Khách hàng CUS00350 đã cook món Bánh khọt với rating 4.1/5 vào 2025-02-16. Nhận xét: Rất ngon và dễ làm.
CUS00350,Sữa chua dâu tây,cook,3.1,2025-03-30,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00350 đã cook món Sữa chua dâu tây với rating 3.1/5 vào 2025-03-30. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00350,Salad rau củ,view,1.0,2025-05-14,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00350 đã view món Salad rau củ với rating 1.0/5 vào 2025-05-14. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00350,Chả cá Lã Vọng,rate,1.9,2025-05-27,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00350 đã rate món Chả cá Lã Vọng với rating 1.9/5 vào 2025-05-27. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00351,Salad rau củ,view,3.1,2024-12-22,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00351 đã view món Salad rau củ với rating 3.1/5 vào 2024-12-22. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00351,Cơm tấm sườn nướng,rate,3.7,2025-02-19,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00351 đã rate món Cơm tấm sườn nướng với rating 3.7/5 vào 2025-02-19. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00351,Kem chuối,cook,3.1,2025-05-09,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00351 đã cook món Kem chuối với rating 3.1/5 vào 2025-05-09. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00351,Bánh flan caramel,view,3.5,2025-05-30,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00351 đã view món Bánh flan caramel với rating 3.5/5 vào 2025-05-30. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00351,Sữa chua dâu tây,cook,1.7,2025-06-04,Cần cải thiện hương vị.,Khách hàng CUS00351 đã cook món Sữa chua dâu tây với rating 1.7/5 vào 2025-06-04. Nhận xét: Cần cải thiện hương vị.
CUS00351,Bánh da lợn,save,3.9,2025-06-11,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00351 đã save món Bánh da lợn với rating 3.9/5 vào 2025-06-11. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00352,Bánh da lợn,cook,3.8,2025-01-23,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00352 đã cook món Bánh da lợn với rating 3.8/5 vào 2025-01-23. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00352,Chả cá Lã Vọng,save,3.4,2025-03-21,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00352 đã save món Chả cá Lã Vọng với rating 3.4/5 vào 2025-03-21. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00352,Sữa chua dâu tây,view,2.7,2025-04-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00352 đã view món Sữa chua dâu tây với rating 2.7/5 vào 2025-04-09. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00353,Chè đậu xanh,rate,2.9,2024-12-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00353 đã rate món Chè đậu xanh với rating 2.9/5 vào 2024-12-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00353,Chả cá Lã Vọng,rate,4.4,2025-01-27,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00353 đã rate món Chả cá Lã Vọng với rating 4.4/5 vào 2025-01-27. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00353,Salad rau củ,save,2.3,2025-02-05,Cần cải thiện hương vị.,Khách hàng CUS00353 đã save món Salad rau củ với rating 2.3/5 vào 2025-02-05. Nhận xét: Cần cải thiện hương vị.
CUS00353,Chè bưởi,like,4.6,2025-05-06,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00353 đã like món Chè bưởi với rating 4.6/5 vào 2025-05-06. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00353,Bánh da lợn,cook,4.6,2025-05-10,Rất ngon và dễ làm.,Khách hàng CUS00353 đã cook món Bánh da lợn với rating 4.6/5 vào 2025-05-10. Nhận xét: Rất ngon và dễ làm.
CUS00354,Bánh da lợn,save,2.3,2025-01-20,Cần cải thiện hương vị.,Khách hàng CUS00354 đã save món Bánh da lợn với rating 2.3/5 vào 2025-01-20. Nhận xét: Cần cải thiện hương vị.
CUS00354,Bánh flan caramel,view,4.8,2025-01-26,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00354 đã view món Bánh flan caramel với rating 4.8/5 vào 2025-01-26. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00354,Bánh khọt,save,1.3,2025-03-17,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00354 đã save món Bánh khọt với rating 1.3/5 vào 2025-03-17. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00355,Chè bưởi,rate,2.3,2024-12-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00355 đã rate món Chè bưởi với rating 2.3/5 vào 2024-12-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00355,Bánh trôi nước,cook,1.7,2025-01-15,Cần cải thiện hương vị.,Khách hàng CUS00355 đã cook món Bánh trôi nước với rating 1.7/5 vào 2025-01-15. Nhận xét: Cần cải thiện hương vị.
CUS00355,Chè đậu xanh,like,2.4,2025-03-23,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00355 đã like món Chè đậu xanh với rating 2.4/5 vào 2025-03-23. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00356,Chả cá Lã Vọng,save,4.6,2025-01-09,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00356 đã save món Chả cá Lã Vọng với rating 4.6/5 vào 2025-01-09. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00356,Bánh trôi nước,cook,2.8,2025-01-23,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00356 đã cook món Bánh trôi nước với rating 2.8/5 vào 2025-01-23. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00356,Kem chuối,save,2.3,2025-02-24,Cần cải thiện hương vị.,Khách hàng CUS00356 đã save món Kem chuối với rating 2.3/5 vào 2025-02-24. Nhận xét: Cần cải thiện hương vị.
CUS00356,Nem chua rán,view,3.0,2025-02-27,Có thể thử làm.,Khách hàng CUS00356 đã view món Nem chua rán với rating 3.0/5 vào 2025-02-27. Nhận xét: Có thể thử làm.
CUS00357,Cơm tấm sườn nướng,save,4.4,2025-01-11,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00357 đã save món Cơm tấm sườn nướng với rating 4.4/5 vào 2025-01-11. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00357,Salad rau củ,view,3.8,2025-01-29,Có thể thử làm.,Khách hàng CUS00357 đã view món Salad rau củ với rating 3.8/5 vào 2025-01-29. Nhận xét: Có thể thử làm.
CUS00357,Nem chua rán,view,1.9,2025-03-02,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00357 đã view món Nem chua rán với rating 1.9/5 vào 2025-03-02. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00357,Bánh khọt,rate,3.4,2025-04-12,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00357 đã rate món Bánh khọt với rating 3.4/5 vào 2025-04-12. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00357,Bánh trôi nước,view,5.0,2025-04-22,Rất ngon và dễ làm.,Khách hàng CUS00357 đã view món Bánh trôi nước với rating 5.0/5 vào 2025-04-22. Nhận xét: Rất ngon và dễ làm.
CUS00358,Bánh da lợn,like,1.4,2025-01-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00358 đã like món Bánh da lợn với rating 1.4/5 vào 2025-01-09. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00358,Bánh trôi nước,rate,4.2,2025-03-29,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00358 đã rate món Bánh trôi nước với rating 4.2/5 vào 2025-03-29. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00358,Bánh flan caramel,rate,1.7,2025-06-04,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00358 đã rate món Bánh flan caramel với rating 1.7/5 vào 2025-06-04. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00359,Sữa chua dâu tây,rate,3.1,2024-12-29,Có thể thử làm.,Khách hàng CUS00359 đã rate món Sữa chua dâu tây với rating 3.1/5 vào 2024-12-29. Nhận xét: Có thể thử làm.
CUS00359,Kem chuối,save,4.5,2025-01-16,Rất ngon và dễ làm.,Khách hàng CUS00359 đã save món Kem chuối với rating 4.5/5 vào 2025-01-16. Nhận xét: Rất ngon và dễ làm.
CUS00359,Salad rau củ,like,3.6,2025-03-30,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00359 đã like món Salad rau củ với rating 3.6/5 vào 2025-03-30. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00359,Chả cá Lã Vọng,save,4.5,2025-04-20,Rất ngon và dễ làm.,Khách hàng CUS00359 đã save món Chả cá Lã Vọng với rating 4.5/5 vào 2025-04-20. Nhận xét: Rất ngon và dễ làm.
CUS00359,Chè bưởi,cook,2.9,2025-04-20,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00359 đã cook món Chè bưởi với rating 2.9/5 vào 2025-04-20. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00360,Chè bưởi,rate,4.3,2025-03-22,Rất ngon và dễ làm.,Khách hàng CUS00360 đã rate món Chè bưởi với rating 4.3/5 vào 2025-03-22. Nhận xét: Rất ngon và dễ làm.
CUS00360,Nem chua rán,save,3.8,2025-04-02,Có thể thử làm.,Khách hàng CUS00360 đã save món Nem chua rán với rating 3.8/5 vào 2025-04-02. Nhận xét: Có thể thử làm.
CUS00360,Sữa chua dâu tây,rate,3.4,2025-04-29,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00360 đã rate món Sữa chua dâu tây với rating 3.4/5 vào 2025-04-29. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00361,Bánh flan caramel,view,2.9,2025-01-22,Cần cải thiện hương vị.,Khách hàng CUS00361 đã view món Bánh flan caramel với rating 2.9/5 vào 2025-01-22. Nhận xét: Cần cải thiện hương vị.
CUS00361,Bánh chuối nướng,rate,1.2,2025-02-11,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00361 đã rate món Bánh chuối nướng với rating 1.2/5 vào 2025-02-11. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00361,Kem chuối,view,1.0,2025-05-02,Cần cải thiện hương vị.,Khách hàng CUS00361 đã view món Kem chuối với rating 1.0/5 vào 2025-05-02. Nhận xét: Cần cải thiện hương vị.
CUS00362,Bánh chuối nướng,view,3.0,2025-01-19,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00362 đã view món Bánh chuối nướng với rating 3.0/5 vào 2025-01-19. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00362,Bánh khọt,cook,3.5,2025-01-20,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00362 đã cook món Bánh khọt với rating 3.5/5 vào 2025-01-20. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00362,Nem chua rán,save,3.7,2025-03-17,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00362 đã save món Nem chua rán với rating 3.7/5 vào 2025-03-17. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00362,Chả cá Lã Vọng,cook,4.6,2025-03-25,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00362 đã cook món Chả cá Lã Vọng với rating 4.6/5 vào 2025-03-25. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00362,Chè bưởi,cook,3.2,2025-04-03,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00362 đã cook món Chè bưởi với rating 3.2/5 vào 2025-04-03. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00362,Chè đậu xanh,rate,1.2,2025-05-12,Cần cải thiện hương vị.,Khách hàng CUS00362 đã rate món Chè đậu xanh với rating 1.2/5 vào 2025-05-12. Nhận xét: Cần cải thiện hương vị.
CUS00363,Salad rau củ,save,3.0,2024-12-21,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00363 đã save món Salad rau củ với rating 3.0/5 vào 2024-12-21. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00363,Bánh chuối nướng,rate,2.5,2025-03-08,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00363 đã rate món Bánh chuối nướng với rating 2.5/5 vào 2025-03-08. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00363,Sữa chua dâu tây,rate,3.7,2025-05-10,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00363 đã rate món Sữa chua dâu tây với rating 3.7/5 vào 2025-05-10. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00364,Salad rau củ,cook,3.7,2025-03-19,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00364 đã cook món Salad rau củ với rating 3.7/5 vào 2025-03-19. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00364,Cơm tấm sườn nướng,save,2.4,2025-05-02,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00364 đã save món Cơm tấm sườn nướng với rating 2.4/5 vào 2025-05-02. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00364,Chả cá Lã Vọng,like,4.9,2025-06-02,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00364 đã like món Chả cá Lã Vọng với rating 4.9/5 vào 2025-06-02. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00365,Bánh chuối nướng,cook,2.5,2025-03-15,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00365 đã cook món Bánh chuối nướng với rating 2.5/5 vào 2025-03-15. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00365,Salad rau củ,rate,2.9,2025-05-05,"Khó thưởng thức, món chưa đạt yêu cầu.","Khách hàng CUS00365 đã rate món Salad rau củ với rating 2.9/5 vào 2025-05-05. Nhận xét: Khó thưởng thức, món chưa đạt yêu cầu."
CUS00365,Chè bưởi,rate,3.8,2025-05-23,"Món ăn ổn, có thể cải thiện thêm một chút.","Khách hàng CUS00365 đã rate món Chè bưởi với rating 3.8/5 vào 2025-05-23. Nhận xét: Món ăn ổn, có thể cải thiện thêm một chút."
CUS00366,Bánh mì que,like,4.5,2024-12-16,Rất ngon và dễ làm.,Khách hàng CUS00366 đã like món Bánh mì que với rating 4.5/5 vào 2024-12-16. Nhận xét: Rất ngon và dễ làm.
CUS00366,Nem chua rán,view,1.4,2025-03-09,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00366 đã view món Nem chua rán với rating 1.4/5 vào 2025-03-09. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00366,Bánh flan caramel,view,4.8,2025-04-20,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00366 đã view món Bánh flan caramel với rating 4.8/5 vào 2025-04-20. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00366,Chả cá Lã Vọng,save,3.7,2025-04-27,Có thể thử làm.,Khách hàng CUS00366 đã save món Chả cá Lã Vọng với rating 3.7/5 vào 2025-04-27. Nhận xét: Có thể thử làm.
CUS00366,Bánh trôi nước,like,4.8,2025-05-28,Rất ngon và dễ làm.,Khách hàng CUS00366 đã like món Bánh trôi nước với rating 4.8/5 vào 2025-05-28. Nhận xét: Rất ngon và dễ làm.
CUS00366,Sữa chua dâu tây,view,4.1,2025-06-03,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00366 đã view món Sữa chua dâu tây với rating 4.1/5 vào 2025-06-03. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00367,Bánh khọt,save,3.3,2025-02-09,Có thể thử làm.,Khách hàng CUS00367 đã save món Bánh khọt với rating 3.3/5 vào 2025-02-09. Nhận xét: Có thể thử làm.
CUS00367,Cơm tấm sườn nướng,view,4.0,2025-03-10,"Món ăn tuyệt vời, sẽ làm lại.","Khách hàng CUS00367 đã view món Cơm tấm sườn nướng với rating 4.0/5 vào 2025-03-10. Nhận xét: Món ăn tuyệt vời, sẽ làm lại."
CUS00367,Bánh mì que,save,4.4,2025-05-01,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00367 đã save món Bánh mì que với rating 4.4/5 vào 2025-05-01. Nhận xét: Hương vị hài hòa, rất đáng thử."
CUS00367,Chè bưởi,cook,2.1,2025-05-02,"Không thực sự ấn tượng, cần tinh chỉnh lại hương vị.","Khách hàng CUS00367 đã cook món Chè bưởi với rating 2.1/5 vào 2025-05-02. Nhận xét: Không thực sự ấn tượng, cần tinh chỉnh lại hương vị."
CUS00367,Bánh da lợn,save,1.3,2025-05-28,Cần cải thiện hương vị.,Khách hàng CUS00367 đã save món Bánh da lợn với rating 1.3/5 vào 2025-05-28. Nhận xét: Cần cải thiện hương vị.
CUS00367,Kem chuối,like,3.9,2025-06-06,Khá ngon nhưng chưa xuất sắc.,Khách hàng CUS00367 đã like món Kem chuối với rating 3.9/5 vào 2025-06-06. Nhận xét: Khá ngon nhưng chưa xuất sắc.
CUS00368,Bánh flan caramel,cook,2.3,2024-12-19,Cần cải thiện hương vị.,Khách hàng CUS00368 đã cook món Bánh flan caramel với rating 2.3/5 vào 2024-12-19. Nhận xét: Cần cải thiện hương vị.
CUS00368,Salad rau củ,rate,3.0,2025-03-23,Có thể thử làm.,Khách hàng CUS00368 đã rate món Salad rau củ với rating 3.0/5 vào 2025-03-23. Nhận xét: Có thể thử làm.
CUS00368,Nem chua rán,view,4.3,2025-04-09,"Hương vị hài hòa, rất đáng thử.","Khách hàng CUS00368 đã view món Nem chua rán với rating 4.3/5 vào 2025-04-09. Nhận xét: Hương vị hài hòa, rất đáng thử."
